Date,Gaussian_VaR,Gaussian_ES,Gaussian_wSPX,Gaussian_wDAX,Gaussian_volSPX,Gaussian_volDAX,StudentT_VaR,StudentT_ES,StudentT_wSPX,StudentT_wDAX,StudentT_volSPX,StudentT_volDAX,Clayton_VaR,Clayton_ES,Clayton_wSPX,Clayton_wDAX,Clayton_volSPX,Clayton_volDAX,Gumbel_VaR,Gumbel_ES,Gumbel_wSPX,Gumbel_wDAX,Gumbel_volSPX,Gumbel_volDAX
2024-07-05,-1.659796,-2.013712,0.700000,0.300000,0.361331,0.578487,-1.774607,-2.145166,0.700000,0.300000,0.361331,0.578487,-1.801901,-2.205148,0.700000,0.300000,0.361331,0.578487,-1.424743,-1.675705,0.700000,0.300000,0.361331,0.578487
2024-07-08,-1.590723,-1.917645,0.700000,0.300000,0.352083,0.548580,-1.703389,-2.055582,0.700000,0.300000,0.352083,0.548580,-1.768422,-2.189302,0.700000,0.300000,0.352083,0.548580,-1.385527,-1.639790,0.700000,0.300000,0.352083,0.548580
2024-07-09,-1.508041,-1.804173,0.700000,0.300000,0.342445,0.505250,-1.646768,-1.997938,0.700000,0.300000,0.342445,0.505250,-1.659581,-2.015348,0.700000,0.300000,0.342445,0.505250,-1.309477,-1.543568,0.700000,0.300000,0.342445,0.505250
2024-07-10,-1.639380,-1.974069,0.700000,0.300000,0.334837,0.640984,-1.797050,-2.196119,0.700000,0.300000,0.334837,0.640984,-1.840098,-2.261307,0.700000,0.300000,0.334837,0.640984,-1.407370,-1.643625,0.700000,0.300000,0.334837,0.640984
2024-07-11,-1.643451,-1.994841,0.700000,0.300000,0.337713,0.639847,-1.799386,-2.161873,0.700000,0.300000,0.337713,0.639847,-1.795838,-2.188827,0.700000,0.300000,0.337713,0.639847,-1.406467,-1.644882,0.700000,0.300000,0.337713,0.639847
2024-07-12,-2.211037,-2.653993,0.657538,0.342462,0.539437,0.610096,-2.335695,-2.825913,0.700000,0.300000,0.539437,0.610096,-2.428242,-2.922648,0.651832,0.348168,0.539437,0.610096,-1.891442,-2.241771,0.643801,0.356199,0.539437,0.610096
2024-07-15,-2.139312,-2.561501,0.700000,0.300000,0.493764,0.649185,-2.256205,-2.688857,0.700000,0.300000,0.493764,0.649185,-2.352367,-2.890735,0.700000,0.300000,0.493764,0.649185,-1.831133,-2.182856,0.700000,0.300000,0.493764,0.649185
2024-07-16,-2.031088,-2.434563,0.700000,0.300000,0.455582,0.657769,-2.167969,-2.644001,0.700000,0.300000,0.455582,0.657769,-2.224954,-2.712418,0.700000,0.300000,0.455582,0.657769,-1.779458,-2.085633,0.700000,0.300000,0.455582,0.657769
2024-07-17,-1.875654,-2.231268,0.700000,0.300000,0.427141,0.613410,-1.976052,-2.419504,0.700000,0.300000,0.427141,0.613410,-2.074453,-2.524267,0.700000,0.300000,0.427141,0.613410,-1.609587,-1.913594,0.700000,0.300000,0.427141,0.613410
2024-07-18,-2.522176,-3.029695,0.300000,0.700000,0.793491,0.581783,-2.722729,-3.258585,0.300000,0.700000,0.793491,0.581783,-2.766174,-3.403112,0.300000,0.700000,0.793491,0.581783,-2.160361,-2.529838,0.300000,0.700000,0.793491,0.581783
2024-07-19,-2.465625,-2.970215,0.300000,0.700000,0.834061,0.557990,-2.625652,-3.193373,0.300000,0.700000,0.834061,0.557990,-2.706854,-3.282418,0.300000,0.700000,0.834061,0.557990,-2.129246,-2.523790,0.300000,0.700000,0.834061,0.557990
2024-07-22,-2.620035,-3.193489,0.300000,0.700000,0.838519,0.618002,-2.855457,-3.470193,0.300000,0.700000,0.838519,0.618002,-2.925265,-3.582562,0.300000,0.700000,0.838519,0.618002,-2.327956,-2.718057,0.300000,0.700000,0.838519,0.618002
2024-07-23,-2.769439,-3.332223,0.376397,0.623603,0.747352,0.678985,-2.931523,-3.561673,0.300000,0.700000,0.747352,0.678985,-2.958914,-3.577547,0.380906,0.619094,0.747352,0.678985,-2.351556,-2.772123,0.387250,0.612750,0.747352,0.678985
2024-07-24,-2.526292,-3.087848,0.468818,0.531182,0.670144,0.654273,-2.781397,-3.353381,0.436704,0.563296,0.670144,0.654273,-2.836187,-3.486771,0.469968,0.530032,0.670144,0.654273,-2.185012,-2.577905,0.471584,0.528416,0.670144,0.654273
2024-07-25,-3.354251,-3.992539,0.300000,0.700000,1.304624,0.673091,-3.501406,-4.232221,0.300000,0.700000,1.304624,0.673091,-3.706561,-4.453214,0.300000,0.700000,1.304624,0.673091,-2.819144,-3.278304,0.300000,0.700000,1.304624,0.673091
2024-07-26,-3.114830,-3.722521,0.300000,0.700000,1.189979,0.633403,-3.339642,-4.003542,0.300000,0.700000,1.189979,0.633403,-3.376980,-4.199270,0.300000,0.700000,1.189979,0.633403,-2.631462,-3.125781,0.300000,0.700000,1.189979,0.633403
2024-07-29,-2.824482,-3.391611,0.300000,0.700000,1.045303,0.601059,-3.053439,-3.743872,0.300000,0.700000,1.045303,0.601059,-3.144865,-3.823521,0.300000,0.700000,1.045303,0.601059,-2.418380,-2.828629,0.300000,0.700000,1.045303,0.601059
2024-07-30,-2.643580,-3.165996,0.300000,0.700000,0.917814,0.581113,-2.893165,-3.504122,0.300000,0.700000,0.917814,0.581113,-2.955607,-3.640941,0.300000,0.700000,0.917814,0.581113,-2.244245,-2.641405,0.300000,0.700000,0.917814,0.581113
2024-07-31,-2.441438,-2.913952,0.300000,0.700000,0.853141,0.546353,-2.615945,-3.115184,0.300000,0.700000,0.853141,0.546353,-2.685054,-3.286497,0.300000,0.700000,0.853141,0.546353,-2.131325,-2.519761,0.300000,0.700000,0.853141,0.546353
2024-08-01,-2.283061,-2.793033,0.300000,0.700000,0.764457,0.521669,-2.480367,-2.997456,0.300000,0.700000,0.764457,0.521669,-2.564700,-3.072013,0.300000,0.700000,0.764457,0.521669,-1.973631,-2.327469,0.300000,0.700000,0.764457,0.521669
2024-08-02,-3.579991,-4.306387,0.452129,0.547871,0.940176,0.906181,-3.835146,-4.653843,0.402929,0.597071,0.940176,0.906181,-3.983022,-4.835044,0.453893,0.546107,0.940176,0.906181,-3.032845,-3.547626,0.456372,0.543628,0.940176,0.906181
2024-08-05,-4.575469,-5.503237,0.345928,0.654072,1.266471,1.122933,-4.962093,-5.940412,0.300000,0.700000,1.266471,1.122933,-4.988952,-6.118994,0.351513,0.648487,1.266471,1.122933,-3.914363,-4.586720,0.359374,0.640626,1.266471,1.122933
2024-08-06,-5.458525,-6.588936,0.300000,0.700000,1.901067,1.166416,-5.823582,-7.102439,0.300000,0.700000,1.901067,1.166416,-5.947982,-7.237783,0.300000,0.700000,1.901067,1.166416,-4.646372,-5.415776,0.300000,0.700000,1.901067,1.166416
2024-08-07,-4.734625,-5.771599,0.300000,0.700000,1.653079,1.022132,-5.011735,-6.023546,0.300000,0.700000,1.653079,1.022132,-5.115327,-6.304237,0.300000,0.700000,1.653079,1.022132,-4.111468,-4.804307,0.300000,0.700000,1.653079,1.022132
2024-08-08,-4.544586,-5.466378,0.300000,0.700000,1.487451,1.007802,-4.750914,-5.749502,0.300000,0.700000,1.487451,1.007802,-4.916626,-6.003378,0.300000,0.700000,1.487451,1.007802,-3.938381,-4.566357,0.300000,0.700000,1.487451,1.007802
2024-08-09,-3.948250,-4.724572,0.300000,0.700000,1.309767,0.892729,-4.278205,-5.225821,0.300000,0.700000,1.309767,0.892729,-4.375522,-5.325933,0.300000,0.700000,1.309767,0.892729,-3.451450,-4.049909,0.300000,0.700000,1.309767,0.892729
2024-08-12,-3.429043,-4.188455,0.300000,0.700000,1.145038,0.792394,-3.765919,-4.528083,0.300000,0.700000,1.145038,0.792394,-3.802561,-4.652240,0.300000,0.700000,1.145038,0.792394,-3.028264,-3.599459,0.300000,0.700000,1.145038,0.792394
2024-08-13,-3.151339,-3.800202,0.300000,0.700000,1.003766,0.706866,-3.305025,-3.983347,0.300000,0.700000,1.003766,0.706866,-3.311148,-4.073786,0.300000,0.700000,1.003766,0.706866,-2.660181,-3.135789,0.300000,0.700000,1.003766,0.706866
2024-08-14,-2.824460,-3.362349,0.300000,0.700000,0.892314,0.647650,-2.984434,-3.621031,0.300000,0.700000,0.892314,0.647650,-3.065546,-3.727140,0.300000,0.700000,0.892314,0.647650,-2.457710,-2.829961,0.300000,0.700000,0.892314,0.647650
2024-08-15,-2.547694,-3.113108,0.300000,0.700000,0.789481,0.595300,-2.720805,-3.325768,0.300000,0.700000,0.789481,0.595300,-2.722261,-3.332268,0.300000,0.700000,0.789481,0.595300,-2.232344,-2.632143,0.300000,0.700000,0.789481,0.595300
2024-08-16,-2.807723,-3.402164,0.543791,0.456209,0.711817,0.736200,-3.075156,-3.672167,0.588823,0.411177,0.711817,0.736200,-3.054731,-3.748060,0.542177,0.457823,0.711817,0.736200,-2.342315,-2.735206,0.539909,0.460091,0.711817,0.736200
2024-08-19,-2.541485,-3.055466,0.610494,0.389506,0.637026,0.693944,-2.753339,-3.318354,0.700000,0.300000,0.637026,0.693944,-2.842645,-3.444861,0.606453,0.393547,0.637026,0.693944,-2.189850,-2.571764,0.600770,0.399230,0.637026,0.693944
2024-08-20,-2.327763,-2.808811,0.632308,0.367692,0.578398,0.641053,-2.467261,-3.024438,0.700000,0.300000,0.578398,0.641053,-2.511871,-3.093923,0.627489,0.372511,0.578398,0.641053,-1.987942,-2.312665,0.620709,0.379291,0.578398,0.641053
2024-08-21,-2.210241,-2.691622,0.638832,0.361168,0.536066,0.597236,-2.334134,-2.833747,0.700000,0.300000,0.536066,0.597236,-2.383974,-2.897149,0.633782,0.366218,0.536066,0.597236,-1.876047,-2.223785,0.626677,0.373323,0.536066,0.597236
2024-08-22,-2.004716,-2.404294,0.665308,0.334692,0.492131,0.560111,-2.143364,-2.589533,0.700000,0.300000,0.492131,0.560111,-2.224397,-2.696464,0.659332,0.340668,0.492131,0.560111,-1.741377,-2.051985,0.650920,0.349080,0.492131,0.560111
2024-08-23,-2.191835,-2.654279,0.300000,0.700000,0.640798,0.516844,-2.270912,-2.759539,0.300000,0.700000,0.640798,0.516844,-2.354175,-2.860637,0.300000,0.700000,0.640798,0.516844,-1.882719,-2.232832,0.300000,0.700000,0.640798,0.516844
2024-08-26,-2.095702,-2.535649,0.363457,0.636543,0.582487,0.523784,-2.253274,-2.725582,0.300000,0.700000,0.582487,0.523784,-2.305402,-2.872605,0.368426,0.631574,0.582487,0.523784,-1.841443,-2.163447,0.375417,0.624583,0.582487,0.523784
2024-08-27,-1.962841,-2.380150,0.344295,0.655705,0.551436,0.488294,-2.099458,-2.596823,0.300000,0.700000,0.551436,0.488294,-2.167752,-2.665034,0.349937,0.650063,0.551436,0.488294,-1.688287,-1.998582,0.357878,0.642122,0.551436,0.488294
2024-08-28,-1.833225,-2.225273,0.392289,0.607711,0.504281,0.463935,-1.976293,-2.439254,0.300000,0.700000,0.504281,0.463935,-2.047993,-2.478045,0.396230,0.603770,0.504281,0.463935,-1.588717,-1.864488,0.401772,0.598228,0.504281,0.463935
2024-08-29,-1.870075,-2.269339,0.300000,0.700000,0.562509,0.459722,-2.047462,-2.496083,0.300000,0.700000,0.562509,0.459722,-2.056034,-2.505036,0.300000,0.700000,0.562509,0.459722,-1.684383,-2.017021,0.300000,0.700000,0.562509,0.459722
2024-08-30,-1.893981,-2.283272,0.391127,0.608873,0.515916,0.474205,-2.021398,-2.449865,0.300000,0.700000,0.515916,0.474205,-2.096040,-2.566800,0.395109,0.604891,0.515916,0.474205,-1.618714,-1.909079,0.400710,0.599290,0.515916,0.474205
2024-09-03,-1.767030,-2.137053,0.408391,0.591609,0.479752,0.446974,-1.926539,-2.312067,0.315136,0.684864,0.479752,0.446974,-1.921485,-2.347957,0.411751,0.588249,0.479752,0.446974,-1.500602,-1.781865,0.416475,0.583525,0.479752,0.446974
2024-09-04,-2.706004,-3.255723,0.300000,0.700000,1.117025,0.518303,-2.970581,-3.605688,0.300000,0.700000,1.117025,0.518303,-2.979951,-3.655609,0.300000,0.700000,1.117025,0.518303,-2.235161,-2.599365,0.300000,0.700000,1.117025,0.518303
2024-09-05,-2.671944,-3.232866,0.300000,0.700000,0.993673,0.562853,-2.840943,-3.462945,0.300000,0.700000,0.993673,0.562853,-2.957885,-3.618749,0.300000,0.700000,0.993673,0.562853,-2.262898,-2.645576,0.300000,0.700000,0.993673,0.562853
2024-09-06,-2.452935,-2.915601,0.300000,0.700000,0.893119,0.519522,-2.600547,-3.157618,0.300000,0.700000,0.893119,0.519522,-2.704875,-3.329782,0.300000,0.700000,0.893119,0.519522,-2.063035,-2.426032,0.300000,0.700000,0.893119,0.519522
2024-09-09,-3.261563,-3.945174,0.300000,0.700000,1.176096,0.695725,-3.485172,-4.193940,0.300000,0.700000,1.176096,0.695725,-3.547795,-4.407808,0.300000,0.700000,1.176096,0.695725,-2.787055,-3.310422,0.300000,0.700000,1.176096,0.695725
2024-09-10,-2.997627,-3.587401,0.300000,0.700000,1.033154,0.663177,-3.204702,-3.856754,0.300000,0.700000,1.033154,0.663177,-3.214663,-3.922919,0.300000,0.700000,1.033154,0.663177,-2.599199,-3.088376,0.300000,0.700000,1.033154,0.663177
2024-09-11,-3.001471,-3.617740,0.300000,0.700000,0.908752,0.687388,-3.097044,-3.751923,0.300000,0.700000,0.908752,0.687388,-3.174134,-3.866863,0.300000,0.700000,0.908752,0.687388,-2.583424,-3.028962,0.300000,0.700000,0.908752,0.687388
2024-09-12,-2.645799,-3.198832,0.300000,0.700000,0.806423,0.624821,-2.813494,-3.441866,0.300000,0.700000,0.806423,0.624821,-2.913475,-3.547064,0.300000,0.700000,0.806423,0.624821,-2.309124,-2.727309,0.300000,0.700000,0.806423,0.624821
2024-09-13,-2.634998,-3.175536,0.353738,0.646262,0.718242,0.640853,-2.739715,-3.355485,0.300000,0.700000,0.718242,0.640853,-2.843091,-3.476935,0.359049,0.640951,0.718242,0.640853,-2.248260,-2.656943,0.366524,0.633476,0.718242,0.640853
2024-09-16,-2.500826,-3.068601,0.505214,0.494786,0.643142,0.645723,-2.651438,-3.228958,0.510592,0.489408,0.643142,0.645723,-2.670258,-3.312390,0.505021,0.494979,0.643142,0.645723,-2.092167,-2.420611,0.504751,0.495249,0.643142,0.645723
2024-09-17,-2.258445,-2.742121,0.548306,0.451694,0.579497,0.601438,-2.460933,-2.987411,0.597949,0.402051,0.579497,0.601438,-2.461045,-3.022746,0.546526,0.453474,0.579497,0.601438,-1.900559,-2.246797,0.544025,0.455975,0.579497,0.601438
2024-09-18,-2.095182,-2.502168,0.586237,0.413763,0.527165,0.563456,-2.223803,-2.708799,0.674156,0.325844,0.527165,0.563456,-2.311294,-2.819088,0.583072,0.416928,0.527165,0.563456,-1.776939,-2.078391,0.578622,0.421378,0.527165,0.563456
2024-09-19,-1.963001,-2.379718,0.516501,0.483499,0.513067,0.519613,-2.101085,-2.561394,0.533514,0.466486,0.513067,0.519613,-2.198273,-2.703987,0.515892,0.484108,0.513067,0.519613,-1.693971,-1.968022,0.515036,0.484964,0.513067,0.519613
2024-09-20,-2.132555,-2.581567,0.700000,0.300000,0.485672,0.668136,-2.213781,-2.705036,0.700000,0.300000,0.485672,0.668136,-2.261815,-2.768514,0.700000,0.300000,0.485672,0.668136,-1.846873,-2.181119,0.700000,0.300000,0.485672,0.668136
2024-09-23,-2.146821,-2.558720,0.700000,0.300000,0.457088,0.787664,-2.340118,-2.839708,0.700000,0.300000,0.457088,0.787664,-2.336578,-2.855836,0.700000,0.300000,0.457088,0.787664,-1.821311,-2.162400,0.700000,0.300000,0.457088,0.787664
2024-09-24,-2.013427,-2.441552,0.700000,0.300000,0.427250,0.727484,-2.104708,-2.579173,0.700000,0.300000,0.427250,0.727484,-2.188004,-2.665931,0.700000,0.300000,0.427250,0.727484,-1.723323,-2.019791,0.700000,0.300000,0.427250,0.727484
2024-09-25,-1.914041,-2.358167,0.700000,0.300000,0.403492,0.690230,-2.035129,-2.480954,0.700000,0.300000,0.403492,0.690230,-2.101212,-2.586951,0.700000,0.300000,0.403492,0.690230,-1.623471,-1.902743,0.700000,0.300000,0.403492,0.690230
2024-09-26,-1.820084,-2.204317,0.700000,0.300000,0.401475,0.641641,-1.992061,-2.405233,0.700000,0.300000,0.401475,0.641641,-2.038646,-2.462814,0.700000,0.300000,0.401475,0.641641,-1.584315,-1.872877,0.700000,0.300000,0.401475,0.641641
2024-09-27,-1.956837,-2.371036,0.700000,0.300000,0.383583,0.771417,-2.145992,-2.573748,0.700000,0.300000,0.383583,0.771417,-2.133291,-2.613563,0.700000,0.300000,0.383583,0.771417,-1.654131,-1.933604,0.700000,0.300000,0.383583,0.771417
2024-09-30,-1.948231,-2.312202,0.700000,0.300000,0.378104,0.778068,-2.095425,-2.515304,0.700000,0.300000,0.378104,0.778068,-2.141209,-2.648026,0.700000,0.300000,0.378104,0.778068,-1.632606,-1.924603,0.700000,0.300000,0.378104,0.778068
2024-10-01,-1.864897,-2.245562,0.700000,0.300000,0.365481,0.746881,-1.972295,-2.398270,0.700000,0.300000,0.365481,0.746881,-2.018320,-2.458883,0.700000,0.300000,0.365481,0.746881,-1.560066,-1.837971,0.700000,0.300000,0.365481,0.746881
2024-10-02,-2.470635,-2.970934,0.700000,0.300000,0.587708,0.702093,-2.589680,-3.160094,0.700000,0.300000,0.587708,0.702093,-2.661089,-3.237178,0.700000,0.300000,0.587708,0.702093,-2.181913,-2.603094,0.700000,0.300000,0.587708,0.702093
2024-10-03,-2.229354,-2.699445,0.700000,0.300000,0.535942,0.640625,-2.375184,-2.847389,0.700000,0.300000,0.535942,0.640625,-2.460752,-2.971755,0.700000,0.300000,0.535942,0.640625,-1.977049,-2.323671,0.700000,0.300000,0.535942,0.640625
2024-10-04,-2.134319,-2.578828,0.700000,0.300000,0.503723,0.643407,-2.313535,-2.798644,0.700000,0.300000,0.503723,0.643407,-2.321692,-2.827721,0.700000,0.300000,0.503723,0.643407,-1.850284,-2.162978,0.700000,0.300000,0.503723,0.643407
2024-10-07,-1.981272,-2.381985,0.700000,0.300000,0.468458,0.601463,-2.103409,-2.547043,0.700000,0.300000,0.468458,0.601463,-2.177035,-2.641985,0.700000,0.300000,0.468458,0.601463,-1.751078,-2.066767,0.700000,0.300000,0.468458,0.601463
2024-10-08,-2.255975,-2.736771,0.310166,0.689834,0.639908,0.551042,-2.371948,-2.852031,0.300000,0.700000,0.639908,0.551042,-2.409320,-2.970107,0.316981,0.683019,0.639908,0.551042,-1.958335,-2.311348,0.326581,0.673419,0.639908,0.551042
2024-10-09,-2.097712,-2.510591,0.347503,0.652497,0.580156,0.515056,-2.253697,-2.713883,0.300000,0.700000,0.580156,0.515056,-2.238039,-2.725591,0.353033,0.646967,0.580156,0.515056,-1.766922,-2.087605,0.360816,0.639184,0.580156,0.515056
2024-10-10,-2.104191,-2.537209,0.563565,0.436435,0.529846,0.556433,-2.224663,-2.719397,0.628715,0.371285,0.529846,0.556433,-2.332900,-2.833014,0.561226,0.438774,0.529846,0.556433,-1.762256,-2.092975,0.557938,0.442062,0.529846,0.556433
2024-10-11,-1.976478,-2.386562,0.557722,0.442278,0.498599,0.521255,-2.107755,-2.561155,0.616951,0.383049,0.498599,0.521255,-2.158041,-2.651228,0.555597,0.444403,0.498599,0.521255,-1.662947,-1.966678,0.552611,0.447389,0.498599,0.521255
2024-10-14,-1.912200,-2.301088,0.696773,0.303227,0.461964,0.539566,-2.022118,-2.446158,0.700000,0.300000,0.461964,0.539566,-2.084367,-2.535882,0.689724,0.310276,0.461964,0.539566,-1.644948,-1.963910,0.679792,0.320208,0.461964,0.539566
2024-10-15,-1.808078,-2.203197,0.700000,0.300000,0.434236,0.533480,-1.979365,-2.357319,0.700000,0.300000,0.434236,0.533480,-1.964556,-2.404279,0.700000,0.300000,0.434236,0.533480,-1.588712,-1.864000,0.700000,0.300000,0.434236,0.533480
2024-10-16,-1.959968,-2.332786,0.356416,0.643584,0.555679,0.496872,-2.104392,-2.550831,0.300000,0.700000,0.555679,0.496872,-2.226232,-2.711674,0.361634,0.638366,0.555679,0.496872,-1.679568,-2.003972,0.368976,0.631024,0.555679,0.496872
2024-10-17,-1.861395,-2.267802,0.420528,0.579472,0.507453,0.477278,-1.957919,-2.404162,0.339363,0.660637,0.507453,0.477278,-2.052391,-2.507097,0.423447,0.576553,0.507453,0.477278,-1.585372,-1.866494,0.427551,0.572449,0.507453,0.477278
2024-10-18,-1.845979,-2.198727,0.578975,0.421025,0.468182,0.497590,-1.982690,-2.394442,0.659643,0.340357,0.468182,0.497590,-2.036393,-2.480629,0.576074,0.423926,0.468182,0.497590,-1.582397,-1.836228,0.571996,0.428004,0.468182,0.497590
2024-10-21,-1.745305,-2.077324,0.603656,0.396344,0.436277,0.472709,-1.847152,-2.261852,0.700000,0.300000,0.436277,0.472709,-1.901842,-2.340912,0.599861,0.400139,0.436277,0.472709,-1.469041,-1.734479,0.594524,0.405476,0.436277,0.472709
2024-10-22,-1.823109,-2.212936,0.700000,0.300000,0.424375,0.563552,-1.949919,-2.384057,0.700000,0.300000,0.424375,0.563552,-1.993361,-2.426777,0.700000,0.300000,0.424375,0.563552,-1.588131,-1.895611,0.700000,0.300000,0.424375,0.563552
2024-10-23,-1.712625,-2.065326,0.700000,0.300000,0.405166,0.525183,-1.838095,-2.236000,0.700000,0.300000,0.405166,0.525183,-1.881019,-2.269963,0.700000,0.300000,0.405166,0.525183,-1.486415,-1.738864,0.700000,0.300000,0.405166,0.525183
2024-10-24,-2.073750,-2.502206,0.300000,0.700000,0.611401,0.496040,-2.140576,-2.596473,0.300000,0.700000,0.611401,0.496040,-2.213885,-2.690465,0.300000,0.700000,0.611401,0.496040,-1.778793,-2.109935,0.300000,0.700000,0.611401,0.496040
2024-10-25,-1.916227,-2.321002,0.300000,0.700000,0.552560,0.469002,-2.055390,-2.492679,0.300000,0.700000,0.552560,0.469002,-2.097846,-2.536838,0.300258,0.699742,0.552560,0.469002,-1.652942,-1.972828,0.310681,0.689319,0.552560,0.469002
2024-10-28,-1.777096,-2.142672,0.324016,0.675984,0.505727,0.440493,-1.884955,-2.271020,0.300000,0.700000,0.505727,0.440493,-1.944595,-2.371424,0.330360,0.669640,0.505727,0.440493,-1.546983,-1.839346,0.339292,0.660708,0.505727,0.440493
2024-10-29,-1.688580,-2.034041,0.384125,0.615875,0.466029,0.425994,-1.824598,-2.239873,0.300000,0.700000,0.466029,0.425994,-1.845829,-2.275801,0.388359,0.611641,0.466029,0.425994,-1.433817,-1.701218,0.394314,0.605686,0.466029,0.425994
2024-10-30,-1.597344,-1.930584,0.465661,0.534339,0.433716,0.422417,-1.762489,-2.139072,0.430307,0.569693,0.433716,0.422417,-1.792564,-2.260782,0.466927,0.533073,0.433716,0.422417,-1.391039,-1.637349,0.468707,0.531293,0.433716,0.422417
2024-10-31,-1.882446,-2.273123,0.700000,0.300000,0.448290,0.562144,-1.999170,-2.412963,0.700000,0.300000,0.448290,0.562144,-2.035806,-2.488233,0.700000,0.300000,0.448290,0.562144,-1.645227,-1.948194,0.700000,0.300000,0.448290,0.562144
2024-11-01,-2.857097,-3.420784,0.300000,0.700000,1.026522,0.610869,-3.044924,-3.712513,0.300000,0.700000,1.026522,0.610869,-3.133473,-3.818089,0.300000,0.700000,1.026522,0.610869,-2.403235,-2.820624,0.300000,0.700000,1.026522,0.610869
2024-11-04,-2.718694,-3.270856,0.300000,0.700000,0.901935,0.617108,-2.941404,-3.537916,0.300000,0.700000,0.901935,0.617108,-2.995528,-3.630216,0.300000,0.700000,0.901935,0.617108,-2.338568,-2.759672,0.300000,0.700000,0.901935,0.617108
2024-11-05,-2.619235,-3.106474,0.300000,0.700000,0.811324,0.597486,-2.723626,-3.296549,0.300000,0.700000,0.811324,0.597486,-2.783449,-3.416575,0.300000,0.700000,0.811324,0.597486,-2.224683,-2.646492,0.300000,0.700000,0.811324,0.597486
2024-11-06,-2.402397,-2.879171,0.300000,0.700000,0.725373,0.565609,-2.598510,-3.149614,0.300000,0.700000,0.725373,0.565609,-2.594872,-3.171785,0.300000,0.700000,0.725373,0.565609,-2.057656,-2.426850,0.300000,0.700000,0.725373,0.565609
2024-11-07,-2.572014,-3.119918,0.449231,0.550769,0.674689,0.648841,-2.729386,-3.282779,0.397075,0.602925,0.674689,0.648841,-2.808707,-3.442698,0.451101,0.548899,0.674689,0.648841,-2.179650,-2.539215,0.453729,0.546271,0.674689,0.648841
2024-11-08,-2.575757,-3.104719,0.700000,0.300000,0.608704,0.778828,-2.806709,-3.345191,0.700000,0.300000,0.608704,0.778828,-2.840217,-3.471441,0.700000,0.300000,0.608704,0.778828,-2.282142,-2.669430,0.700000,0.300000,0.608704,0.778828
2024-11-11,-2.377939,-2.887928,0.700000,0.300000,0.550014,0.747108,-2.485631,-3.011630,0.700000,0.300000,0.550014,0.747108,-2.607014,-3.182099,0.700000,0.300000,0.550014,0.747108,-2.097899,-2.436572,0.700000,0.300000,0.550014,0.747108
2024-11-12,-2.227862,-2.651447,0.700000,0.300000,0.500844,0.759455,-2.399474,-2.859285,0.700000,0.300000,0.500844,0.759455,-2.492434,-3.113448,0.700000,0.300000,0.500844,0.759455,-1.941859,-2.284862,0.700000,0.300000,0.500844,0.759455
2024-11-13,-2.498069,-3.005719,0.700000,0.300000,0.491462,0.992129,-2.661821,-3.225674,0.700000,0.300000,0.491462,0.992129,-2.719771,-3.355212,0.700000,0.300000,0.491462,0.992129,-2.112734,-2.458919,0.700000,0.300000,0.491462,0.992129
2024-11-14,-2.260034,-2.729299,0.700000,0.300000,0.454886,0.878369,-2.399423,-2.891400,0.700000,0.300000,0.454886,0.878369,-2.485531,-3.055494,0.700000,0.300000,0.454886,0.878369,-1.873838,-2.185662,0.700000,0.300000,0.454886,0.878369
2024-11-15,-2.492425,-2.975396,0.700000,0.300000,0.532996,0.881207,-2.659373,-3.178372,0.700000,0.300000,0.532996,0.881207,-2.841351,-3.447449,0.700000,0.300000,0.532996,0.881207,-2.118322,-2.464879,0.700000,0.300000,0.532996,0.881207
2024-11-18,-3.172130,-3.801544,0.420906,0.579094,0.839805,0.790098,-3.392087,-4.086688,0.340119,0.659881,0.839805,0.790098,-3.499506,-4.267109,0.423811,0.576189,0.839805,0.790098,-2.628372,-3.047192,0.427896,0.572104,0.839805,0.790098
2024-11-19,-2.729973,-3.337510,0.435136,0.564864,0.744030,0.707767,-2.928333,-3.593856,0.368670,0.631330,0.744030,0.707767,-3.090303,-3.785134,0.437522,0.562478,0.744030,0.707767,-2.382831,-2.803908,0.440877,0.559123,0.744030,0.707767
2024-11-20,-2.615196,-3.144613,0.534407,0.465593,0.663713,0.681503,-2.843370,-3.376134,0.569831,0.430169,0.663713,0.681503,-2.882565,-3.565037,0.533138,0.466862,0.663713,0.681503,-2.201409,-2.595398,0.531355,0.468645,0.663713,0.681503
2024-11-21,-2.367037,-2.843080,0.563409,0.436591,0.596469,0.626323,-2.523815,-3.020636,0.628402,0.371598,0.596469,0.626323,-2.567232,-3.167670,0.561076,0.438924,0.596469,0.626323,-1.969096,-2.310022,0.557796,0.442204,0.596469,0.626323
2024-11-22,-2.228812,-2.680238,0.645556,0.354444,0.541302,0.606326,-2.318518,-2.856028,0.700000,0.300000,0.541302,0.606326,-2.441342,-2.982890,0.640270,0.359730,0.541302,0.606326,-1.925355,-2.265720,0.632830,0.367170,0.541302,0.606326
2024-11-25,-2.086992,-2.551014,0.700000,0.300000,0.495448,0.613022,-2.203089,-2.706266,0.700000,0.300000,0.495448,0.613022,-2.304744,-2.799751,0.700000,0.300000,0.495448,0.613022,-1.827096,-2.149087,0.700000,0.300000,0.495448,0.613022
